,SYMBOL,START_DATE,END_DATE,PERCENTAGE
1690,^KS11,2000-05-29,2000-05-30,40
1691,^KS11,2000-06-14,2000-06-28,25
1692,^KS11,2000-06-19,2000-06-20,30
1693,^KS11,2000-07-19,2002-02-27,25
1694,^KS11,2000-07-24,2002-01-24,30
1695,^KS11,2000-07-28,2000-08-01,35
1696,^KS11,2000-08-07,2000-08-10,35
1697,^KS11,2000-08-31,2002-01-03,35
1698,^KS11,2000-09-14,2001-11-26,40
1699,^KS11,2000-10-13,2000-10-16,50
1700,^KS11,2000-10-17,2000-10-20,50
1701,^KS11,2000-10-23,2000-11-02,50
1702,^KS11,2000-11-21,2000-11-27,50
1703,^KS11,2000-11-29,2000-12-11,50
1704,^KS11,2000-12-18,2001-01-04,50
1705,^KS11,2001-03-13,2001-03-14,50
1706,^KS11,2001-03-15,2001-03-16,50
1707,^KS11,2001-03-19,2001-03-26,50
1708,^KS11,2001-03-27,2001-04-19,50
1709,^KS11,2001-07-23,2001-07-27,50
1710,^KS11,2001-07-30,2001-08-01,50
1711,^KS11,2001-09-12,2001-10-25,50
1712,^KS11,2001-10-31,2001-11-01,50
1713,^KS11,2001-11-28,2001-11-30,40
1714,^KS11,2001-12-03,2001-12-04,40
1715,^KS11,2001-12-18,2001-12-19,40
1716,^KS11,2002-01-30,2002-02-14,30
1717,^KS11,2002-04-08,2002-04-17,15
1718,^KS11,2002-04-24,2004-04-08,15
1719,^KS11,2002-04-29,2002-05-16,20
1720,^KS11,2002-05-21,2004-01-20,20
1721,^KS11,2002-05-31,2002-06-05,25
1722,^KS11,2002-06-07,2002-06-10,25
1723,^KS11,2002-06-19,2003-11-13,25
1724,^KS11,2002-06-26,2002-07-04,30
1725,^KS11,2002-07-19,2003-08-22,30
1726,^KS11,2002-07-26,2002-07-29,35
1727,^KS11,2002-08-02,2002-08-13,35
1728,^KS11,2002-09-23,2002-11-25,35
1729,^KS11,2002-10-01,2002-10-02,40
1730,^KS11,2002-10-04,2002-10-18,40
1731,^KS11,2002-10-22,2002-10-24,40
1732,^KS11,2002-12-16,2002-12-17,35
1733,^KS11,2002-12-23,2003-07-07,35
1734,^KS11,2002-12-30,2003-01-03,40
1735,^KS11,2003-01-09,2003-01-14,40
1736,^KS11,2003-01-16,2003-06-02,40
1737,^KS11,2003-03-11,2003-03-14,50
1738,^KS11,2003-03-17,2003-03-19,50
1739,^KS11,2003-04-01,2003-04-02,50
1740,^KS11,2003-06-03,2003-06-05,40
1741,^KS11,2003-06-09,2003-06-10,40
1742,^KS11,2003-07-11,2003-07-14,35
1743,^KS11,2003-07-21,2003-07-23,35
1744,^KS11,2003-07-24,2003-07-25,35
1745,^KS11,2003-09-19,2003-10-13,30
1746,^KS11,2003-09-29,2003-09-30,35
1747,^KS11,2003-10-01,2003-10-02,35
1748,^KS11,2003-10-24,2003-10-27,30
1749,^KS11,2003-11-17,2003-12-02,25
1750,^KS11,2003-12-05,2003-12-12,25
1751,^KS11,2003-12-18,2003-12-19,25
1752,^KS11,2003-12-24,2003-12-30,25
1753,^KS11,2004-01-29,2004-02-09,20
1754,^KS11,2004-03-12,2004-03-17,20
1755,^KS11,2004-03-23,2004-03-24,20
1756,^KS11,2004-03-25,2004-03-26,20
1757,^KS11,2004-04-09,2004-04-13,15
1758,^KS11,2004-04-16,2004-04-21,15
1759,^KS11,2004-04-28,2005-01-17,15
1760,^KS11,2004-05-06,2004-09-21,20
1761,^KS11,2004-05-10,2004-05-12,25
1762,^KS11,2004-05-13,2004-05-28,25
1763,^KS11,2004-05-17,2004-05-19,30
1764,^KS11,2004-05-31,2004-06-01,25
1765,^KS11,2004-06-02,2004-06-08,25
1766,^KS11,2004-06-09,2004-08-26,25
1767,^KS11,2004-06-14,2004-06-16,30
1768,^KS11,2004-06-17,2004-06-24,30
1769,^KS11,2004-07-05,2004-07-06,30
1770,^KS11,2004-07-07,2004-07-21,30
1771,^KS11,2004-07-22,2004-08-11,30
1772,^KS11,2004-08-31,2004-09-01,25
1773,^KS11,2004-09-22,2004-10-04,20
1774,^KS11,2004-10-13,2004-11-05,20
1775,^KS11,2004-11-08,2004-11-11,20
1776,^KS11,2004-11-22,2004-11-24,20
1777,^KS11,2004-12-10,2004-12-15,20
1778,^KS11,2005-01-21,2005-01-24,15
1779,^KS11,2005-04-29,2005-05-02,15
1780,^KS11,2006-06-08,2006-06-16,15
1781,^KS11,2006-06-19,2006-06-29,15
1782,^KS11,2006-07-18,2006-07-20,15
1783,^KS11,2007-08-16,2007-08-21,15
1784,^KS11,2007-11-22,2007-11-26,15
1785,^KS11,2008-01-14,2008-04-21,15
1786,^KS11,2008-01-22,2008-01-25,20
1787,^KS11,2008-01-28,2008-02-05,20
1788,^KS11,2008-02-11,2008-02-15,20
1789,^KS11,2008-03-03,2008-03-06,20
1790,^KS11,2008-03-07,2008-03-26,20
1791,^KS11,2008-03-17,2008-03-18,25
1792,^KS11,2008-03-27,2008-03-28,20
1793,^KS11,2008-06-10,2010-08-03,15
1794,^KS11,2008-07-01,2009-09-17,20
1795,^KS11,2008-07-07,2008-07-23,25
1796,^KS11,2008-07-29,2008-07-30,25
1797,^KS11,2008-08-01,2008-08-11,25
1798,^KS11,2008-08-13,2009-08-10,25
1799,^KS11,2008-09-01,2008-09-12,30
1800,^KS11,2008-09-16,2008-09-24,30
1801,^KS11,2008-09-29,2009-07-21,30
1802,^KS11,2008-10-06,2009-05-04,35
1803,^KS11,2008-10-10,2008-10-13,40
1804,^KS11,2008-10-16,2009-04-03,40
1805,^KS11,2008-10-23,2008-10-31,50
1806,^KS11,2008-11-07,2008-11-10,50
1807,^KS11,2008-11-13,2008-11-14,50
1808,^KS11,2008-11-18,2008-11-27,50
1809,^KS11,2008-12-02,2008-12-09,50
1810,^KS11,2009-02-26,2009-02-27,50
1811,^KS11,2009-03-02,2009-03-05,50
1812,^KS11,2009-03-06,2009-03-09,50
1813,^KS11,2009-05-25,2009-05-26,35
1814,^KS11,2009-05-28,2009-05-29,35
1815,^KS11,2009-06-23,2009-06-25,35
1816,^KS11,2009-08-12,2009-08-13,25
1817,^KS11,2009-08-17,2009-08-21,25
1818,^KS11,2009-09-25,2009-09-28,20
1819,^KS11,2009-09-30,2009-12-28,20
1820,^KS11,2009-11-02,2009-11-06,25
1821,^KS11,2009-11-13,2009-11-16,25
1822,^KS11,2009-11-27,2009-12-02,25
1823,^KS11,2009-12-29,2010-01-04,20
1824,^KS11,2010-01-22,2010-03-18,20
1825,^KS11,2010-02-05,2010-02-10,25
1826,^KS11,2010-03-22,2010-03-23,20
1827,^KS11,2010-05-07,2010-05-13,20
1828,^KS11,2010-05-17,2010-06-14,20
1829,^KS11,2010-05-25,2010-05-27,25
1830,^KS11,2010-07-01,2010-07-07,20
1831,^KS11,2010-08-06,2010-08-09,15
1832,^KS11,2010-08-11,2010-09-03,15
1833,^KS11,2010-09-08,2010-09-09,15
1834,^KS11,2011-08-08,2011-10-28,15
1835,^KS11,2011-08-09,2011-08-10,20
1836,^KS11,2011-08-11,2011-08-12,20
1837,^KS11,2011-08-19,2011-08-29,20
1838,^KS11,2011-09-06,2011-09-07,20
1839,^KS11,2011-09-14,2011-09-16,20
1840,^KS11,2011-09-23,2011-10-11,20
1841,^KS11,2011-09-26,2011-09-27,25
1842,^KS11,2011-10-05,2011-10-06,25
1843,^KS11,2011-10-12,2011-10-13,20
1844,^KS11,2011-11-01,2011-11-04,15
1845,^KS11,2011-11-10,2011-12-01,15
1846,^KS11,2011-11-23,2011-11-28,20
1847,^KS11,2011-12-06,2011-12-07,15
1848,^KS11,2011-12-09,2012-01-19,15
1849,^KS11,2011-12-19,2011-12-21,20
1850,^KS11,2012-05-15,2012-08-09,15
1851,^KS11,2012-05-18,2012-05-21,20
1852,^KS11,2012-06-04,2012-06-05,20
1853,^KS11,2012-07-13,2012-07-16,20
1854,^KS11,2012-07-23,2012-07-27,20
1855,^KS11,2012-09-03,2012-09-04,15
1856,^KS11,2012-09-05,2012-09-07,15
1857,^KS11,2012-10-26,2012-10-31,15
1858,^KS11,2012-11-01,2012-11-02,15
1859,^KS11,2012-11-09,2012-11-26,15
1860,^KS11,2013-04-16,2013-04-17,15
1861,^KS11,2013-04-19,2013-04-22,15
1862,^KS11,2013-06-13,2013-07-24,15
1863,^KS11,2013-06-25,2013-06-27,20
1864,^KS11,2013-08-06,2013-08-14,15
1865,^KS11,2013-08-20,2013-08-30,15
1866,^KS11,2014-02-04,2014-02-06,15
1867,^KS11,2014-10-17,2014-10-20,15
1868,^KS11,2014-12-18,2014-12-19,15
1869,^KS11,2015-01-06,2015-01-09,15
1870,^KS11,2015-01-16,2015-01-19,15
1871,^KS11,2015-08-21,2015-08-27,15
1872,^KS11,2015-09-02,2015-09-03,15
1873,^KS11,2015-09-04,2015-09-09,15
1874,^KS11,2016-01-08,2016-01-13,15
1875,^KS11,2016-01-14,2016-02-01,15
1876,^KS11,2016-02-03,2016-02-04,15
1877,^KS11,2016-02-11,2016-02-18,15
1878,^KS11,2016-06-24,2016-06-27,15
1879,^KS11,2018-10-11,2019-02-22,15
1880,^KS11,2018-10-25,2018-11-08,20
1881,^KS11,2018-11-09,2018-11-16,20
1882,^KS11,2018-11-20,2018-11-28,20
1883,^KS11,2018-12-06,2019-01-16,20
1884,^KS11,2019-02-28,2019-04-11,15
1885,^KS11,2019-04-12,2019-04-15,15
1886,^KS11,2019-04-18,2020-01-14,15
1887,^KS11,2019-05-13,2019-06-11,20
1888,^KS11,2019-06-13,2019-06-14,20
1889,^KS11,2019-07-08,2019-07-22,20
1890,^KS11,2019-07-24,2019-09-24,20
1891,^KS11,2019-08-05,2019-09-02,25
1892,^KS11,2019-09-25,2019-10-28,20
1893,^KS11,2019-10-30,2019-11-04,20
1894,^KS11,2019-11-29,2019-12-02,20
1895,^KS11,2019-12-03,2019-12-11,20
1896,^KS11,2020-01-28,2020-02-13,15
1897,^KS11,2020-02-03,2020-02-04,20
1898,^KS11,2020-02-18,2020-07-22,15
1899,^KS11,2020-02-24,2020-06-03,20
1900,^KS11,2020-03-09,2020-05-19,25
1901,^KS11,2020-03-12,2020-04-13,30
1902,^KS11,2020-03-13,2020-03-16,35
1903,^KS11,2020-03-17,2020-03-31,35
1904,^KS11,2020-03-19,2020-03-25,40
1905,^KS11,2020-04-01,2020-04-03,35
1906,^KS11,2020-06-12,2020-06-17,20
1907,^KS11,2020-07-23,2020-07-28,15
1908,^KS11,2022-01-21,2022-06-07,15
1909,^KS11,2022-01-27,2022-02-03,20
1910,^KS11,2022-02-24,2022-02-25,20
1911,^KS11,2022-03-07,2022-03-10,20
1912,^KS11,2022-03-11,2022-03-17,20
1913,^KS11,2022-04-27,2022-04-29,20
1914,^KS11,2022-05-06,2022-05-30,20
1915,^KS11,2022-06-07,2022-06-07,20
1916,IMOEX.ME,2013-04-15,2022-06-07,10
1917,IMOEX.ME,2013-06-13,2013-06-14,15
1918,IMOEX.ME,2014-03-03,2014-03-05,15
1919,IMOEX.ME,2014-03-06,2014-03-07,15
1920,IMOEX.ME,2014-03-11,2014-03-19,15
1921,IMOEX.ME,2014-03-14,2014-03-17,20
1922,IMOEX.ME,2014-03-20,2014-03-26,15
1923,IMOEX.ME,2014-04-16,2014-04-17,15
1924,IMOEX.ME,2014-04-24,2014-05-07,15
1925,IMOEX.ME,2014-08-07,2014-08-08,15
1926,IMOEX.ME,2014-12-16,2014-12-17,15
1927,IMOEX.ME,2015-03-27,2015-03-30,15
1928,IMOEX.ME,2015-07-27,2015-07-28,15
1929,IMOEX.ME,2016-01-18,2016-01-19,15
1930,IMOEX.ME,2017-04-12,2017-04-24,15
1931,IMOEX.ME,2017-05-22,2017-07-14,15
1932,IMOEX.ME,2017-06-14,2017-06-20,20
1933,IMOEX.ME,2017-07-17,2017-08-03,15
1934,IMOEX.ME,2017-08-11,2017-08-24,15
1935,IMOEX.ME,2020-03-02,2020-03-03,15
1936,IMOEX.ME,2020-03-06,2020-05-26,15
1937,IMOEX.ME,2020-03-10,2020-04-07,20
1938,IMOEX.ME,2020-03-12,2020-03-31,25
1939,IMOEX.ME,2020-03-16,2020-03-20,30
1940,IMOEX.ME,2020-03-19,2020-03-20,35
1941,IMOEX.ME,2020-03-23,2020-03-24,30
1942,IMOEX.ME,2020-04-15,2020-04-29,20
1943,IMOEX.ME,2020-05-14,2020-05-15,20
1944,IMOEX.ME,2020-05-27,2020-06-02,15
1945,IMOEX.ME,2020-06-11,2020-06-23,15
1946,IMOEX.ME,2020-06-25,2020-06-26,15
1947,IMOEX.ME,2020-06-29,2020-06-30,15
1948,IMOEX.ME,2020-07-14,2020-07-17,15
1949,IMOEX.ME,2020-10-28,2020-11-03,15
1950,IMOEX.ME,2021-12-13,2021-12-16,15
1951,IMOEX.ME,2021-12-20,2021-12-21,15
1952,IMOEX.ME,2022-01-14,2022-06-07,15
1953,IMOEX.ME,2022-01-18,2022-01-28,20
1954,IMOEX.ME,2022-01-24,2022-01-25,25
1955,IMOEX.ME,2022-02-14,2022-02-15,20
1956,IMOEX.ME,2022-02-18,2022-06-07,20
1957,IMOEX.ME,2022-02-21,2022-06-07,25
1958,IMOEX.ME,2022-02-21,2022-06-07,30
1959,IMOEX.ME,2022-02-22,2022-06-07,35
1960,IMOEX.ME,2022-02-24,2022-04-01,40
1961,IMOEX.ME,2022-02-24,2022-02-25,50
1962,IMOEX.ME,2022-02-24,2022-02-25,60
1963,IMOEX.ME,2022-04-08,2022-06-07,40
1964,^IXIC,1971-11-23,2022-06-07,10
1965,^IXIC,1973-03-22,1973-03-27,15
1966,^IXIC,1973-04-02,1978-05-04,15
1967,^IXIC,1973-04-25,1973-04-26,20
1968,^IXIC,1973-04-27,1973-05-03,20
1969,^IXIC,1973-05-11,1973-09-24,20
1970,^IXIC,1973-05-21,1973-05-24,25
1971,^IXIC,1973-06-01,1973-06-08,25
1972,^IXIC,1973-06-15,1973-07-11,25
1973,^IXIC,1973-08-21,1973-08-27,25
1974,^IXIC,1973-11-02,1978-04-13,20
1975,^IXIC,1973-11-14,1977-07-21,25
1976,^IXIC,1973-11-26,1974-01-17,30
1977,^IXIC,1973-12-24,1973-12-26,35
1978,^IXIC,1974-01-18,1974-03-11,30
1979,^IXIC,1974-03-18,1976-12-28,30
1980,^IXIC,1974-04-23,1976-02-13,35
1981,^IXIC,1974-05-17,1974-06-05,40
1982,^IXIC,1974-06-17,1975-05-08,40
1983,^IXIC,1974-08-14,1975-01-29,50
1984,^IXIC,1975-05-19,1975-05-23,40
1985,^IXIC,1975-05-28,1975-05-30,40
1986,^IXIC,1975-08-01,1976-01-09,40
1987,^IXIC,1976-02-17,1976-02-18,35
1988,^IXIC,1976-04-09,1976-04-15,35
1989,^IXIC,1976-05-24,1976-06-17,35
1990,^IXIC,1976-10-12,1976-10-13,35
1991,^IXIC,1976-10-14,1976-10-15,35
1992,^IXIC,1976-11-08,1976-11-17,35
1993,^IXIC,1977-01-28,1977-02-01,30
1994,^IXIC,1977-02-23,1977-03-04,30
1995,^IXIC,1977-03-09,1977-03-10,30
1996,^IXIC,1977-03-23,1977-04-14,30
1997,^IXIC,1977-04-22,1977-05-02,30
1998,^IXIC,1977-05-31,1977-06-01,30
1999,^IXIC,1977-07-26,1977-11-22,25
2000,^IXIC,1977-12-20,1977-12-21,25
2001,^IXIC,1978-01-06,1978-02-07,25
2002,^IXIC,1978-02-15,1978-02-24,25
2003,^IXIC,1978-02-27,1978-03-09,25
2004,^IXIC,1978-10-26,1978-12-06,15
2005,^IXIC,1978-10-31,1978-11-01,20
2006,^IXIC,1978-11-14,1978-11-15,20
2007,^IXIC,1978-12-13,1979-01-03,15
2008,^IXIC,1980-03-17,1980-05-05,15
2009,^IXIC,1980-03-27,1980-04-01,20
2010,^IXIC,1981-09-04,1981-10-08,15
2011,^IXIC,1981-09-25,1981-09-30,20
2012,^IXIC,1981-10-14,1981-10-16,15
2013,^IXIC,1981-10-19,1981-10-20,15
2014,^IXIC,1982-01-11,1982-10-06,15
2015,^IXIC,1982-02-23,1982-02-25,20
2016,^IXIC,1982-03-03,1982-04-07,20
2017,^IXIC,1982-05-26,1982-09-02,20
2018,^IXIC,1982-07-08,1982-07-09,25
2019,^IXIC,1982-07-29,1982-08-02,25
2020,^IXIC,1982-08-04,1982-08-23,25
2021,^IXIC,1983-10-21,1983-11-16,15
2022,^IXIC,1983-12-13,1984-01-04,15
2023,^IXIC,1984-01-24,1985-02-05,15
2024,^IXIC,1984-02-06,1985-01-21,20
2025,^IXIC,1984-04-05,1984-04-27,25
2026,^IXIC,1984-05-17,1984-08-06,25
2027,^IXIC,1984-07-20,1984-08-01,30
2028,^IXIC,1984-10-02,1984-10-15,25
2029,^IXIC,1984-10-29,1984-10-30,25
2030,^IXIC,1984-11-15,1985-01-10,25
2031,^IXIC,1985-03-13,1985-04-02,15
2032,^IXIC,1985-04-03,1985-04-12,15
2033,^IXIC,1985-05-01,1985-05-06,15
2034,^IXIC,1985-09-18,1985-09-19,15
2035,^IXIC,1985-09-26,1985-09-30,15
2036,^IXIC,1985-10-07,1985-10-14,15
2037,^IXIC,1986-09-12,1986-09-23,15
2038,^IXIC,1986-09-29,1986-10-01,15
2039,^IXIC,1986-11-19,1986-11-20,15
2040,^IXIC,1986-12-23,1987-01-05,15
2041,^IXIC,1987-10-19,1988-06-23,15
2042,^IXIC,1987-10-19,1988-03-01,20
2043,^IXIC,1987-10-20,1987-10-21,25
2044,^IXIC,1987-10-22,1988-01-05,25
2045,^IXIC,1987-10-26,1987-11-02,30
2046,^IXIC,1987-10-27,1987-10-29,35
2047,^IXIC,1987-11-03,1987-11-05,30
2048,^IXIC,1987-11-09,1987-11-12,30
2049,^IXIC,1987-11-17,1987-12-18,30
2050,^IXIC,1987-12-04,1987-12-09,35
2051,^IXIC,1988-01-08,1988-01-29,25
2052,^IXIC,1988-05-19,1988-05-20,20
2053,^IXIC,1988-05-23,1988-05-25,20
2054,^IXIC,1988-07-22,1988-08-04,15
2055,^IXIC,1988-08-05,1989-01-19,15
2056,^IXIC,1988-11-21,1988-11-23,20
2057,^IXIC,1988-11-28,1988-11-29,20
2058,^IXIC,1990-01-30,1990-02-01,15
2059,^IXIC,1990-08-03,1991-02-04,15
2060,^IXIC,1990-08-17,1991-01-25,20
2061,^IXIC,1990-08-23,1990-08-27,25
2062,^IXIC,1990-09-20,1990-12-06,25
2063,^IXIC,1990-09-27,1990-10-01,30
2064,^IXIC,1990-10-09,1990-11-12,30
2065,^IXIC,1990-12-17,1990-12-18,25
2066,^IXIC,1991-01-07,1991-01-17,25
2067,^IXIC,1992-06-18,1992-06-19,15
2068,^IXIC,1992-06-22,1992-06-23,15
2069,^IXIC,1992-06-25,1992-06-30,15
2070,^IXIC,1996-07-15,1996-07-18,15
2071,^IXIC,1996-07-23,1996-07-29,15
2072,^IXIC,1996-07-30,1996-07-31,15
2073,^IXIC,1997-10-28,1997-10-29,15
2074,^IXIC,1998-01-12,1998-01-13,15
2075,^IXIC,1998-08-27,1998-09-28,15
2076,^IXIC,1998-08-31,1998-09-09,20
2077,^IXIC,1998-08-31,1998-09-02,25
2078,^IXIC,1998-09-10,1998-09-14,20
2079,^IXIC,1998-09-21,1998-09-22,20
2080,^IXIC,1998-09-29,1998-10-29,15
2081,^IXIC,1998-10-01,1998-10-20,20
2082,^IXIC,1998-10-05,1998-10-15,25
2083,^IXIC,1998-10-08,1998-10-12,30
2084,^IXIC,1999-08-10,1999-08-11,15
2085,^IXIC,2000-03-30,2000-03-31,15
2086,^IXIC,2000-04-03,2014-06-27,15
2087,^IXIC,2000-04-04,2000-04-06,20
2088,^IXIC,2000-04-04,2000-04-05,25
2089,^IXIC,2000-04-11,2000-07-13,20
2090,^IXIC,2000-04-12,2000-05-01,25
2091,^IXIC,2000-04-14,2000-04-19,30
2092,^IXIC,2000-04-14,2000-04-18,35
2093,^IXIC,2000-04-24,2000-04-26,30
2094,^IXIC,2000-04-27,2000-04-28,30
2095,^IXIC,2000-05-02,2000-06-20,25
2096,^IXIC,2000-05-09,2000-05-16,30
2097,^IXIC,2000-05-18,2000-06-02,30
2098,^IXIC,2000-05-22,2000-05-31,35
2099,^IXIC,2000-05-24,2000-05-25,40
2100,^IXIC,2000-06-23,2000-06-26,25
2101,^IXIC,2000-06-29,2000-06-30,25
2102,^IXIC,2000-07-06,2000-07-07,25
2103,^IXIC,2000-07-19,2000-07-20,20
2104,^IXIC,2000-07-21,2000-08-31,20
2105,^IXIC,2000-07-27,2000-08-09,25
2106,^IXIC,2000-08-03,2000-08-04,30
2107,^IXIC,2000-08-10,2000-08-17,25
2108,^IXIC,2000-09-06,2013-12-23,20
2109,^IXIC,2000-09-12,2000-09-14,25
2110,^IXIC,2000-09-15,2013-10-18,25
2111,^IXIC,2000-10-02,2013-07-17,30
2112,^IXIC,2000-10-06,2000-10-20,35
2113,^IXIC,2000-10-12,2000-10-16,40
2114,^IXIC,2000-10-18,2000-10-19,40
2115,^IXIC,2000-10-25,2000-11-02,35
2116,^IXIC,2000-11-08,2013-05-03,35
2117,^IXIC,2000-11-10,2000-11-15,40
2118,^IXIC,2000-11-16,2012-03-26,40
2119,^IXIC,2000-11-30,2000-12-01,50
2120,^IXIC,2000-12-19,2001-01-12,50
2121,^IXIC,2001-02-07,2007-05-07,50
2122,^IXIC,2001-03-09,2001-04-19,60
2123,^IXIC,2001-04-23,2001-04-30,60
2124,^IXIC,2001-05-14,2001-05-15,60
2125,^IXIC,2001-06-14,2001-06-28,60
2126,^IXIC,2001-07-06,2001-07-13,60
2127,^IXIC,2001-07-16,2001-08-02,60
2128,^IXIC,2001-08-03,2004-01-08,60
2129,^IXIC,2001-09-19,2001-10-04,70
2130,^IXIC,2002-06-07,2002-06-18,70
2131,^IXIC,2002-06-19,2003-05-28,70
2132,^IXIC,2004-01-29,2004-01-30,60
2133,^IXIC,2004-02-04,2004-02-09,60
2134,^IXIC,2004-02-13,2004-02-17,60
2135,^IXIC,2004-02-19,2004-04-05,60
2136,^IXIC,2004-04-07,2004-04-12,60
2137,^IXIC,2004-04-13,2004-11-12,60
2138,^IXIC,2004-11-22,2004-11-23,60
2139,^IXIC,2005-01-20,2005-01-31,60
2140,^IXIC,2005-02-03,2005-02-04,60
2141,^IXIC,2005-02-09,2005-02-14,60
2142,^IXIC,2005-02-22,2005-03-01,60
2143,^IXIC,2005-03-03,2005-03-04,60
2144,^IXIC,2005-03-10,2005-05-26,60
2145,^IXIC,2005-06-09,2005-06-10,60
2146,^IXIC,2005-06-24,2005-06-29,60
2147,^IXIC,2005-07-05,2005-07-06,60
2148,^IXIC,2005-07-07,2005-07-08,60
2149,^IXIC,2005-10-12,2005-10-17,60
2150,^IXIC,2005-10-19,2005-10-20,60
2151,^IXIC,2006-07-14,2006-07-25,60
2152,^IXIC,2006-07-27,2006-07-28,60
2153,^IXIC,2006-08-01,2006-08-02,60
2154,^IXIC,2006-08-10,2006-08-14,60
2155,^IXIC,2007-05-08,2007-05-22,50
2156,^IXIC,2007-05-24,2007-05-31,50
2157,^IXIC,2007-06-07,2007-06-11,50
2158,^IXIC,2007-06-12,2007-06-14,50
2159,^IXIC,2007-06-27,2007-06-28,50
2160,^IXIC,2007-07-26,2007-08-08,50
2161,^IXIC,2007-08-09,2007-08-31,50
2162,^IXIC,2007-09-07,2007-09-11,50
2163,^IXIC,2007-11-20,2007-11-23,50
2164,^IXIC,2007-11-26,2007-11-28,50
2165,^IXIC,2007-12-18,2007-12-19,50
2166,^IXIC,2008-01-04,2010-11-05,50
2167,^IXIC,2008-09-29,2009-09-10,60
2168,^IXIC,2008-10-23,2008-10-29,70
2169,^IXIC,2008-11-12,2008-12-10,70
2170,^IXIC,2008-12-11,2008-12-17,70
2171,^IXIC,2008-12-18,2008-12-19,70
2172,^IXIC,2008-12-22,2008-12-31,70
2173,^IXIC,2009-01-12,2009-02-06,70
2174,^IXIC,2009-02-10,2009-03-26,70
2175,^IXIC,2009-03-30,2009-04-02,70
2176,^IXIC,2009-10-02,2009-10-06,60
2177,^IXIC,2009-10-30,2009-11-05,60
2178,^IXIC,2010-11-09,2010-12-03,50
2179,^IXIC,2011-08-04,2011-09-15,50
2180,^IXIC,2011-09-19,2011-09-20,50
2181,^IXIC,2011-09-21,2011-10-12,50
2182,^IXIC,2011-10-20,2011-10-21,50
2183,^IXIC,2011-11-21,2011-11-30,50
2184,^IXIC,2011-12-14,2011-12-20,50
2185,^IXIC,2011-12-21,2011-12-22,50
2186,^IXIC,2012-03-29,2012-04-02,40
2187,^IXIC,2012-04-04,2012-09-06,40
2188,^IXIC,2012-10-09,2012-10-17,40
2189,^IXIC,2012-10-18,2013-01-02,40
2190,^IXIC,2013-01-08,2013-01-09,40
2191,^IXIC,2013-06-21,2013-06-26,35
2192,^IXIC,2013-07-19,2013-07-29,30
2193,^IXIC,2013-08-19,2013-08-20,30
2194,^IXIC,2013-08-21,2013-08-22,30
2195,^IXIC,2013-08-27,2013-09-03,30
2196,^IXIC,2014-01-06,2014-01-07,20
2197,^IXIC,2014-01-13,2014-01-14,20
2198,^IXIC,2014-01-27,2014-02-10,20
2199,^IXIC,2014-04-07,2014-04-09,20
2200,^IXIC,2014-04-10,2014-04-22,20
2201,^IXIC,2014-04-25,2014-05-02,20
2202,^IXIC,2014-05-05,2014-05-13,20
2203,^IXIC,2014-05-14,2014-05-22,20
2204,^IXIC,2014-07-10,2014-07-11,15
2205,^IXIC,2014-07-17,2014-07-18,15
2206,^IXIC,2014-08-01,2014-08-11,15
2207,^IXIC,2014-10-08,2014-10-09,15
2208,^IXIC,2014-10-10,2014-10-22,15
2209,^IXIC,2015-08-24,2015-08-25,15
2210,^IXIC,2016-01-15,2016-01-22,15
2211,^IXIC,2016-02-03,2016-02-04,15
2212,^IXIC,2016-02-05,2016-02-17,15
2213,^IXIC,2016-02-24,2016-02-25,15
2214,^IXIC,2018-11-20,2018-11-21,15
2215,^IXIC,2018-12-10,2018-12-11,15
2216,^IXIC,2018-12-14,2019-01-11,15
2217,^IXIC,2018-12-20,2018-12-28,20
2218,^IXIC,2019-01-03,2019-01-04,20
2219,^IXIC,2019-01-14,2019-01-15,15
2220,^IXIC,2020-02-28,2020-03-02,15
2221,^IXIC,2020-03-09,2020-04-16,15
2222,^IXIC,2020-03-11,2020-04-07,20
2223,^IXIC,2020-03-12,2020-03-26,25
2224,^IXIC,2020-03-16,2020-03-24,30
2225,^IXIC,2020-04-01,2020-04-06,25
2226,^IXIC,2020-04-21,2020-04-22,15
2227,^IXIC,2022-01-21,2022-02-01,15
2228,^IXIC,2022-02-11,2022-02-15,15
2229,^IXIC,2022-02-17,2022-03-22,15
2230,^IXIC,2022-02-24,2022-02-25,20
2231,^IXIC,2022-03-07,2022-03-09,20
2232,^IXIC,2022-03-10,2022-03-16,20
2233,^IXIC,2022-04-07,2022-06-07,15
2234,^IXIC,2022-04-22,2022-06-07,20
2235,^IXIC,2022-05-06,2022-06-07,25
2236,^IXIC,2022-05-11,2022-05-13,30
2237,^IXIC,2022-05-19,2022-05-26,30
2238,^NSEI,2007-10-17,2022-06-07,10
2239,^NSEI,2008-01-21,2008-02-05,15
2240,^NSEI,2008-01-21,2008-01-29,20
2241,^NSEI,2008-01-22,2008-01-23,25
2242,^NSEI,2008-01-22,2008-01-23,30
2243,^NSEI,2008-01-31,2008-02-01,20
2244,^NSEI,2008-02-06,2010-07-23,15
2245,^NSEI,2008-02-08,2008-02-15,20
2246,^NSEI,2008-02-25,2008-02-26,20
2247,^NSEI,2008-03-03,2008-04-30,20
2248,^NSEI,2008-03-07,2008-03-12,25
2249,^NSEI,2008-03-13,2008-03-26,25
2250,^NSEI,2008-03-31,2008-04-16,25
2251,^NSEI,2008-05-08,2008-05-16,20
